"mls"	"price"	"type"	"ownership"	"size"	"stories"	"bathrooms"	"bedroomsAboveGrade"	"bedroomsBelowGrade"	"address"	"postalcode"	"longitude"	"latitude"	"lot"	"parking1Type"	"parking1Spaces"	"parking2Type"	"parking2Spaces"	"parking3Type"	"parking3Spaces"	"rawLow"	"url"
"1217524"	"269900"	"House"	"Freehold"	"2327"	"1"	"2"	"3"	0	"15-17 Gosses Road"	"A0A3X0"	"-53.289991"	"47.602241"	""	"Attached Garage"	""	"Garage"	"1"	""	""	"63 x 140 (0.2 Acres)|under 1/2 acre"	"https://www.realtor.ca//real-estate/22102311/15-17-gosses-road-spaniards-bay"
"1217521"	"249900"	"House"	"Freehold"	"2400"	"1"	"2"	"3"	0	"3 Caroline Place"	"A0A3X0"	"-53.290581"	"47.601799"	""	"Detached Garage"	""	"Garage"	"1"	""	""	"35 x 171 x 163 x 106 (1/4 Acre)|under 1/2 acre"	"https://www.realtor.ca//real-estate/22102312/3-caroline-place-spaniards-bay"
"23670231"	"219000"	"House"		""	"1"	"2"	"3"	0	"804 Rue St-viateur"	"G0L1X0"	"-68.78905"	"47.61092"	""	"Other"	""	""	""	""	""	"2179.3 m2"	"https://www.realtor.ca//real-estate/22091042/804-rue-st-viateur-témiscouata-sur-le-lac-notre-dame-du-lac"
"21840601"	"249000"	"House"		""	"2"	"1"	"3"	0	"85 Route 132 O."	"G0L2R0"	"-69.95056739"	"47.48658954"	""	""	""	""	""	""	""	"86.38X28.96irr"	"https://www.realtor.ca//real-estate/22091031/85-route-132-o-saint-denis-de-la-bouteillerie"
"14893945"	"279000"	"House"		""	"1.5000"	"1"	"2"	0	"2170 Ch. De L'anse-au-sac"	"G0T1V0"	"-70.21070856"	"47.51688292"	""	""	""	""	""	""	""	"7284.9 m2"	"https://www.realtor.ca//real-estate/22090002/2170-ch-de-lanse-au-sac-saint-irénée"
"1217364"	"359900"	"House"	"Freehold"	"2904"	"1"	"3"	"3"	0	"27 Densmore's Lane"	"A1G1J8"	"-52.745609"	"47.518481"	"75 x 131"	""	""	""	""	""	""	"75'x131'|7,251 - 10,889 sqft"	"https://www.realtor.ca//real-estate/22087579/27-densmores-lane-st-johns"
"1217355"	"350000"	"House"	"Freehold"	"3960"	"1"	"4"	"6"	0	"71 Valleyview Road"	"A1G1N1"	"-52.754449"	"47.499683"	""	""	""	""	""	""	""	"2193 square metres|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22086695/71-valleyview-road-st-johns"
"1217315"	"329900"	"House"	"Freehold"	"3874"	"2"	"4"	"5"	"1"	"161 Old Pennywell Road"	"A1B1A8"	"-52.756049"	"47.554475"	"120 x 210"	"Attached Garage"	""	"Garage"	"2"	""	""	"120x210|under 1/2 acre"	"https://www.realtor.ca//real-estate/22083980/161-old-pennywell-road-st-johns"
"1217082"	"240000"	"House"	"Freehold"	"2700"	"1"	"3"	"4"	0	"285 Pennywell Road"	"A1C2M5"	"-52.729964"	"47.558713"	"50 x 77"	""	""	""	""	""	""	"50' x 77'|under 1/2 acre"	"https://www.realtor.ca//real-estate/22075990/285-pennywell-road-st-johns"
"1217176"	"229999"	"House"	"Freehold"	"2400"	"1"	"2"	"3"	"1"	"76 Legrow Street"	"A0M1C0"	"-59.169935"	"47.584421"	"50 x 100"	""	""	""	""	""	""	"50 x 100|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22075984/76-legrow-street-port-aux-basques"
"1217204"	"264900"	"House"	"Freehold"	"2154"	"1"	"2"	"2"	0	"31 Farmland Lane"	"A1x7l7"	"-52.99914"	"47.494123"	"52. x 119 x 54 x 119"	"Detached Garage"	""	""	""	""	""	"52.X119X54X119|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22075968/31-farmland-lane-conception-bay-south"
"1212083"	"289000"	"House"	"Freehold"	"2573"	"2"	"3"	"3"	0	"12 Emerald Creek Drive"	"A1X2E9"	"-52.994274"	"47.488414"	"60 x 110"	""	""	""	""	""	""	"60X110"	"https://www.realtor.ca//real-estate/22075998/12-emerald-creek-drive-conception-bay-south"
"1216917"	"319900"	"House"	"Freehold"	"2244"	"2"	"3"	"3"	0	"34 Mercury Street"	"A1L4x6"	"-52.903019"	"47.542539"	""	""	""	""	""	""	""	"50 x 100 Appro|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22072251/34-mercury-street-paradise"
"1205583"	"299900"	"House"	"Freehold"	"1544"	"1"	"2"	"2"	0	"61 Maurice Putt Crescent"	"A1B0S3"	"-52.787906"	"47.552316"	""	"Garage"	"1"	""	""	""	""	"450 M sq.|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22070376/61-maurice-putt-crescent-st-johns"
"1217133"	"249900"	"House"	"Freehold"	"1535"	"1"	"1"	"3"	0	"8 Sinnott Place"	"A1G1L2"	"-52.756179"	"47.507089"	"52 x 105"	""	""	""	""	""	""	"52x105|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22070353/8-sinnott-place-st-johns"
"1216642"	"254900"	"House"	"Freehold"	"2660"	"1"	"2"	"3"	0	"9 Shea Place"	"A0A1G0"	"-53.283434"	"47.583365"	"71.5 x 97.1 x 72.5 x 104.3"	""	""	""	""	""	""	"71.5 X 97.1 X 72.5 X 104.3|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22069556/9-shea-place-bay-roberts"
"1217078"	"269900"	"House"	"Freehold"	"1896"	"1"	"2"	"2"	0	"106 Cole Thomas Drive"	"A1X0H4"	"-53.041941"	"47.478099"	""	""	""	""	""	""	""	"approx 50 x 100"	"https://www.realtor.ca//real-estate/22066672/106-cole-thomas-drive-conception-bay-south"
"1217070"	"238000"	"House"	"Freehold"	"1950"	"1"	"2"	"3"	0	"74 Smallwood Drive"	"A1N1B1"	"-52.797911"	"47.516458"	"50 x 100"	"Attached Garage"	""	"Garage"	"1"	""	""	"50x100|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22066677/74-smallwood-drive-mount-pearl"
"1217053"	"259900"	"House"	"Freehold"	"1824"	"1"	"2"	"3"	0	"22 Beauford Place"	"A1A5B4"	"-52.724981"	"47.612283"	"40 x 98"	""	""	""	""	""	""	"40 x 98|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22064888/22-beauford-place-st-johns"
"1217002"	"364900"	"House"	"Freehold"	"2600"	"1"	"2"	"2"	"1"	"49 Stapleton Road"	"A1L3V1"	"-52.895178"	"47.575794"	"106.3 x 240 x 101 x 208"	""	""	""	""	""	""	"106.3 x 240 x 101 x 208|32,670 - 43,559 sqft (3/4 - 1 ac)"	"https://www.realtor.ca//real-estate/22064084/49-stapleton-road-paradise"
"1216988"	"339900"	"House"	"Freehold"	"3360"	"2"	"3"	"4"	0	"49 Jasper Street"	"A1A4B5"	"-52.711665"	"47.597813"	"50 x 100"	""	""	""	""	""	""	"50x100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22058421/49-jasper-street-st-johns"
"1216990"	"209900"	"House"	"Freehold"	"2104"	"1"	"2"	"3"	"1"	"3 Oxen Pond Road"	"A1B3H9"	"-52.742549"	"47.563211"	""	""	""	""	""	""	""	"676.2 sq. m|under 1/2 acre"	"https://www.realtor.ca//real-estate/22058419/3-oxen-pond-road-st-johns"
"1216645"	"289900"	"House"	"Freehold"	"2240"	"1"	"2"	"3"	"1"	"5 Britanolia Place"	"A1X2E2"	"-52.997833"	"47.502656"	""	""	""	""	""	""	""	"1/2 Acre"	"https://www.realtor.ca//real-estate/22058428/5-britanolia-place-conception-bay-south"
"1216957"	"349900"	"House"	"Freehold"	"2060"	"1"	"1"	"3"	0	"123 Beachy Cove Road"	"A1M2E7"	"-52.864662"	"47.619468"	"4.82 acres"	""	""	""	""	""	""	"4.82 Acres|3 - 10 acres"	"https://www.realtor.ca//real-estate/22056553/123-beachy-cove-road-portugal-cove-st-philips"
"1216963"	"339900"	"House"	"Freehold"	"2157"	"1"	"2"	"3"	"1"	"26 Challenger Crescent"	"A1L4B9"	"-52.893624"	"47.538773"	"50 x 100"	"Attached Garage"	""	""	""	""	""	"50 x 100|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22056549/26-challenger-crescent-paradise"
"1216949"	"299900"	"House"	"Freehold"	"2100"	"1"	"2"	"2"	"1"	"6 Nonia Street"	"A1B5E9"	"-52.792623"	"47.547573"	"50 x 100"	""	""	""	""	""	""	"50 x 100|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22055639/6-nonia-street-s-johns"
"1216916"	"259900"	"House"	"Freehold"	"2100"	"2.5000"	"3"	"3"	0	"7 Elliots Place"	"A1W3C1"	"-52.957532"	"47.517462"	""	"Other"	""	""	""	""	""	"349 sq m|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22052400/7-elliots-place-conception-bay-south"
"1216896"	"209500"	"House"	"Freehold"	"1050"	"1"	"1"	"3"	0	"16 Firgreen Avenue"	"A1N1T7"	"-52.800166"	"47.517762"	"50 x 167"	""	""	""	""	""	""	"50X167|under 1/2 acre"	"https://www.realtor.ca//real-estate/22050279/16-firgreen-avenue-mt-pearl"
"1216798"	"249900"	"House"	"Freehold"	"2150"	"1"	"2"	"3"	0	"2381 Topsail Road"	"A1W2G9"	"-52.929527"	"47.539583"	"81 x 100 x 77 x 112"	""	""	""	""	""	""	"81x100x77x112|7,251 - 10,889 sqft"	"https://www.realtor.ca//real-estate/22050314/2381-topsail-road-conception-bay-south"
"1216882"	"349900"	"House"	"Freehold"	"3200"	"1"	"4"	"3"	"2"	"36 Badcock Boulevard"	"A0A1G0"	"-53.288238"	"47.583114"	"72 x 115"	""	""	""	""	""	""	"72 x 115 Approx|under 1/2 acre"	"https://www.realtor.ca//real-estate/22050293/36-badcock-boulevard-bay-roberts"
"1211964"	"319000"	"House"	"Freehold"	"1986"	"1"	"3"	"3"	0	"33 Valley View Road"	"A0A1K0"	"-53.222917"	"47.501328"	""	"Attached Garage"	""	""	""	""	""	"0.687 Acres"	"https://www.realtor.ca//real-estate/22049293/33-valley-view-road-brigus"
