"mls"	"price"	"type"	"ownership"	"size"	"stories"	"bathrooms"	"bedroomsAboveGrade"	"bedroomsBelowGrade"	"address"	"postalcode"	"longitude"	"latitude"	"lot"	"parking1Type"	"parking1Spaces"	"parking2Type"	"parking2Spaces"	"parking3Type"	"parking3Spaces"	"rawLow"	"url"
"1203444"	"329900"	"House"	"Freehold"	"1852"	"1"	"3"	"3"	0	"47 Lasalle Drive"	"A1N0B1"	"-52.810255"	"47.532201"	"40 x 98.5"	""	""	""	""	""	""	"40x98.5|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22286282/47-lasalle-drive-mount-pearl"
"1220541"	"209900"	"House"	"Freehold"	"2000"	"1"	"2"	"3"	0	"187-189 Main Street"	"A0A1W0"	"-53.284027"	"47.543994"	"100 x 100 x 100 x 54"	"Attached Garage"	""	""	""	""	""	"100 X 100 X 100 X 54|under 1/2 acre"	"https://www.realtor.ca//real-estate/22286267/187-189-main-street-clarkes-beach"
"1219485"	"269900"	"House"	"Freehold"	"2566"	"1"	"3"	"3"	"1"	"61 Kerry Avenue"	"A1X7H5"	"-52.990405"	"47.502776"	"57 x 95"	""	""	""	""	""	""	"57 x 95|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22280726/61-kerry-avenue-conception-bay-south"
"1219482"	"299900"	"House"	"Freehold"	"1536"	"1"	"1"	"2"	0	"9 Bideford Place"	"A1B2W5"	"-52.725705"	"47.577046"	"50 x 100"	"Attached Garage"	""	"Garage"	"1"	""	""	"50X100'|under 1/2 acre"	"https://www.realtor.ca//real-estate/22280728/9-bideford-place-st-johns"
"1219472"	"309900"	"House"	"Freehold"	"2362"	"1"	"2"	"3"	"2"	"32 Guzzwell Drive"	"A1A3X2"	"-52.701486"	"47.598704"	"70 x 100"	""	""	""	""	""	""	"70 x 100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22280060/32-guzzwell-drive-st-johns"
"1219363"	"279900"	"House"	"Freehold"	"2400"	"1"	"2"	"3"	0	"16 Pine Bud Place"	"A1M2W9"	"-52.837845"	"47.62104"	"100 x 83.5 x 110.4 x 80"	"Detached Garage"	""	""	""	""	""	"100 x 83.5 x 110.4 x 80|under 1/2 acre"	"https://www.realtor.ca//real-estate/22280063/16-pine-bud-place-portugal-cove-st-phillips"
"23198662"	"249000"	"House"		""	"2"	"1"	"3"	0	"461 Rue Principale"	"G0L3G0"	"-69.796825"	"47.587871"	""	"Detached Garage"	""	"Garage"	""	"Other"	""	"1861.7 m2"	"https://www.realtor.ca//real-estate/22278245/461-rue-principale-saint-germain"
"1219465"	"319900"	"House"	"Freehold"	"1791"	"1"	"3"	"3"	0	"15 Alberton Drive"	"A1L4E6"	"-52.891231"	"47.523586"	"37 x 89 x 68 x 108"	"Attached Garage"	""	""	""	""	""	"37X89X68X108|under 1/2 acre"	"https://www.realtor.ca//real-estate/22277654/15-alberton-drive-paradise"
"1219459"	"369900"	"House"	"Freehold"	"2367"	"2"	"4"	"3"	"1"	"126 Carlisle Drive"	"A1L0V5"	"-52.832138"	"47.543647"	""	"Attached Garage"	""	""	""	""	""	"101X109 Corner Lot (740sq.m)|under 1/2 acre"	"https://www.realtor.ca//real-estate/22277657/126-carlisle-drive-paradise"
"1219420"	"283985"	"House"	"Freehold"	"1083"	"1"	"2"	"2"	0	"5A Youden Place"	"A0A2B0"	"-53.209432"	"47.54923"	"0.5 acres"	""	""	""	""	""	""	"0.5 Acres|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22276055/5a-youden-place-brigus-cupids"
"1219460"	"274900"	"House"	"Freehold"	"1033"	"1"	"2"	"2"	0	"3A Youden Place"	"A0A2B0"	"-53.210322"	"47.549499"	"0.5 acres"	""	""	""	""	""	""	"0.5 Acres|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22276032/3a-youden-place-brigus-cupids"
"1219462"	"279425"	"House"	"Freehold"	"1063"	"1"	"2"	"3"	0	"4A Youden Place"	"A0A2B0"	"-53.210451"	"47.549586"	"0.5 acres"	""	""	""	""	""	""	"0.5 Acres|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22276031/4a-youden-place-brigus-cupids"
"1219433"	"349900"	"House"	"Freehold"	"2505"	"1"	"3"	"3"	0	"25 Teakwood Drive"	"A1H1A9"	"-52.819147"	"47.489663"	"52 x 100"	"Attached Garage"	""	""	""	""	""	"52X100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22276049/25-teakwood-drive-st-johns"
"1219436"	"329900"	"House"	"Freehold"	"1500"	"1"	"1"	"3"	0	"1 Clark Place"	"A1B3A5"	"-52.728043"	"47.572742"	"100 x 50"	""	""	""	""	""	""	"100 x 50|under 1/2 acre"	"https://www.realtor.ca//real-estate/22276047/1-clark-place-st-johns"
"1219405"	"309900"	"House"	"Freehold"	"2206"	"1"	"2"	"3"	0	"22 Simcoe Drive"	"A1N4W2"	"-52.810208"	"47.530908"	"40 x 100"	""	""	""	""	""	""	"40 X 100|under 1/2 acre"	"https://www.realtor.ca//real-estate/22275250/22-simcoe-drive-mount-pearl"
"1219382"	"299900"	"House"	"Freehold"	"2117"	"2"	"3"	"3"	0	"22 Gardner Drive"	"A1W0G9"	"-52.951845"	"47.534827"	"49 x 105"	"Garage"	"1"	""	""	""	""	"49x105|4,051 - 7,250 sqft"	"https://www.realtor.ca//real-estate/22272685/22-gardner-drive-conception-bay-south"
"1219404"	"259900"	"House"	"Freehold"	"1492"	"1"	"2"	"2"	0	"5 Fox Place Extension"	"A0A1G0"	"-53.307299"	"47.58029"	""	"Detached Garage"	""	""	""	""	""	"145 x 170 x 104 x 180 approx"	"https://www.realtor.ca//real-estate/22272680/5-fox-place-extension-bay-roberts"
"1219364"	"238000"	"House"	"Freehold"	"1120"	"1"	"2"	"3"	0	"40 Bishops Road"	"A0A1G0"	"-53.271431"	"47.593097"	""	"Attached Garage"	""	""	""	""	""	"108 x 115 x 140 x 50  approx.|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22271032/40-bishops-road-bay-roberts"
"1219360"	"299900"	"House"	"Freehold"	"2600"	"1"	"3"	"4"	0	"39 Bishops Road"	"A0A1G0"	"-53.272182"	"47.592964"	"132 x 396 x 86 x 298"	""	""	""	""	""	""	"132 X 396 X 86 X 298|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22271035/39-bishops-road-bay-roberts"
"1219379"	"309900"	"House"	"Freehold"	"2800"	"1"	"3"	"3"	"2"	"46 Imogene Crescent"	"A1L1H5"	"-52.859545"	"47.535799"	"41 x 112"	"Attached Garage"	""	""	""	""	""	"41x112|under 1/2 acre"	"https://www.realtor.ca//real-estate/22271021/46-imogene-crescent-paradise"
"1218729"	"280000"	"House"	"Freehold"	"1881"	"2"	"3"	"3"	0	"41 Fowlers Road"	"A1W4H6"	"-52.939719"	"47.531124"	"27.09 x 91.37 x 25.95 x 73.64"	""	""	""	""	""	""	"27.09 X 91.37 X 25.95 X 73.64|under 1/2 acre"	"https://www.realtor.ca//real-estate/22271060/41-fowlers-road-conception-bay-south"
"1219322"	"309900"	"House"	"Freehold"	"2094"	"1"	"3"	"3"	0	"51 Cape Pine Street"	"A1G0A6"	"-52.755192"	"47.502945"	"43 x 105 x 72 x 104"	""	""	""	""	""	""	"43X105X72X104|under 1/2 acre"	"https://www.realtor.ca//real-estate/22271044/51-cape-pine-street-st-johns"
"1219361"	"339900"	"House"	"Freehold"	"2175"	"1"	"2"	"3"	0	"27 Mercury Street"	"A1L4G5"	"-52.904274"	"47.542341"	"50 x 98"	"Garage"	"1"	"Detached Garage"	""	""	""	"50x98|0-4,050 sqft"	"https://www.realtor.ca//real-estate/22271034/27-mercury-street-paradise"
"1219390"	"257000"	"House"	"Freehold"	"2595"	"2"	"3"	"4"	0	"65 Forbes Street"	"A1E3L7"	"-52.751781"	"47.537043"	"70 x 100"	""	""	""	""	""	""	"70x100|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22271016/65-forbes-street-st-johns"
"25064086"	"234500"	"House"		""	"1"	"1"	"2"	0	"528 Ch. Du Lac"	"G0L1Z0"	"-68.76551045"	"47.59940525"	""	"Other"	""	""	""	""	""	"13540 sqft"	"https://www.realtor.ca//real-estate/22270687/528-ch-du-lac-témiscouata-sur-le-lac-notre-dame-du-lac"
"17691713"	"249000"	"House"		"169.2 m2"	"1"	"2"	"4"	0	"955 Côte Bellevue"	"G5A3B2"	"-70.19480569"	"47.60206605"	""	"Other"	""	"Garage"	""	""	""	"1513.2 m2"	"https://www.realtor.ca//real-estate/22268644/955-côte-bellevue-la-malbaie"
"1219348"	"273500"	"House"	"Freehold"	"1037"	"1"	"2"	"2"	0	"67A Keatings Road"	"A0A2B0"	"-53.225158"	"47.539996"	""	""	""	""	""	""	""	".5 acre|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22264978/67a-keatings-road-cupids"
"1219338"	"249400"	"House"	"Freehold"	"883"	"1"	"1"	"2"	0	"57 Keatings Road"	"A0A2B0"	"-53.225158"	"47.540054"	""	""	""	""	""	""	""	".5 acre|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22264986/57-keatings-road-brigus-cupids"
"1219346"	"259900"	"House"	"Freehold"	"923"	"1"	"1"	"2"	0	"59 Keatings Road"	"A0A2B0"	"-53.225179"	"47.540097"	""	""	""	""	""	""	""	".5 acre|.5 - 9.99 acres"	"https://www.realtor.ca//real-estate/22264980/59-keatings-road-brigus-cupids"
"1219254"	"369900"	"House"	"Freehold"	"3168"	"2"	"4"	"3"	0	"131-133 Crossroads Road"	"A0A1G0"	"-53.27897"	"47.595739"	"118 x 200"	"Attached Garage"	""	"Garage"	"2"	""	""	"118 x 200|32,670 - 43,559 sqft (3/4 - 1 ac)"	"https://www.realtor.ca//real-estate/22263303/131-133-crossroads-road-bay-roberts"
